family,source_application,target,page,backend,attack_source_model,shift_type,eps,technique,attack_seed,defense_seed,n_rules,crs_bypass_count,blocked,bypassed,block_rate_pct
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.4,CG-Static,4,7,4,275,275,0,100.0000
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.4,CG-Static,4,8,4,275,275,0,100.0000
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.4,CG-Static,4,9,4,275,275,0,100.0000
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.4,CG-Static,4,10,3,275,275,0,100.0000
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.4,CG-Static,5,1,8,261,258,3,98.8506
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.4,CG-Static,5,2,3,261,258,3,98.8506
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.4,CG-Static,5,3,3,261,258,3,98.8506
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.4,CG-Static,5,4,3,261,258,3,98.8506
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.4,CG-Static,5,5,4,261,261,0,100.0000
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.4,CG-Static,5,6,4,261,261,0,100.0000
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.4,CG-Static,5,7,4,261,261,0,100.0000
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.4,CG-Static,5,8,4,261,258,3,98.8506
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.4,CG-Static,5,9,4,261,261,0,100.0000
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.4,CG-Static,5,10,3,261,258,3,98.8506
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.4,CRS-only,1,0,0,228,0,228,0.0000
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.4,CRS-only,2,0,0,269,0,269,0.0000
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.4,CRS-only,3,0,0,277,0,277,0.0000
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.4,CRS-only,4,0,0,275,0,275,0.0000
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.4,CRS-only,5,0,0,261,0,261,0.0000
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CG-Adaptive,1,1,4,228,228,0,100.0000
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CG-Adaptive,1,2,4,228,187,41,82.0175
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CG-Adaptive,1,3,5,228,187,41,82.0175
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CG-Adaptive,1,4,3,228,228,0,100.0000
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CG-Adaptive,1,5,5,228,227,1,99.5614
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CG-Adaptive,1,6,4,228,228,0,100.0000
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CG-Adaptive,1,7,5,228,201,27,88.1579
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CG-Adaptive,1,8,3,228,187,41,82.0175
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CG-Adaptive,1,9,3,228,187,41,82.0175
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CG-Adaptive,1,10,5,228,166,62,72.8070
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CG-Adaptive,2,1,4,269,269,0,100.0000
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CG-Adaptive,2,2,4,269,269,0,100.0000
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CG-Adaptive,2,3,5,269,267,2,99.2565
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CG-Adaptive,2,4,3,269,269,0,100.0000
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CG-Adaptive,2,5,5,269,269,0,100.0000
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CG-Adaptive,2,6,4,269,269,0,100.0000
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CG-Adaptive,2,7,5,269,267,2,99.2565
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CG-Adaptive,2,8,3,269,267,2,99.2565
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CG-Adaptive,2,9,3,269,269,0,100.0000
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CG-Adaptive,2,10,5,269,267,2,99.2565
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CG-Adaptive,3,1,4,277,277,0,100.0000
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CG-Adaptive,3,2,4,277,277,0,100.0000
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CG-Adaptive,3,3,5,277,277,0,100.0000
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CG-Adaptive,3,4,3,277,277,0,100.0000
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CG-Adaptive,3,5,5,277,277,0,100.0000
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CG-Adaptive,3,6,4,277,277,0,100.0000
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CG-Adaptive,3,7,5,277,277,0,100.0000
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CG-Adaptive,3,8,3,277,277,0,100.0000
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CG-Adaptive,3,9,3,277,277,0,100.0000
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CG-Adaptive,3,10,5,277,277,0,100.0000
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CG-Adaptive,4,1,4,275,275,0,100.0000
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CG-Adaptive,4,2,4,275,275,0,100.0000
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CG-Adaptive,4,3,5,275,275,0,100.0000
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CG-Adaptive,4,4,3,275,275,0,100.0000
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CG-Adaptive,4,5,5,275,275,0,100.0000
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CG-Adaptive,4,6,4,275,275,0,100.0000
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CG-Adaptive,4,7,5,275,275,0,100.0000
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CG-Adaptive,4,8,3,275,275,0,100.0000
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CG-Adaptive,4,9,3,275,275,0,100.0000
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CG-Adaptive,4,10,5,275,275,0,100.0000
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CG-Adaptive,5,1,4,261,261,0,100.0000
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CG-Adaptive,5,2,4,261,258,3,98.8506
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CG-Adaptive,5,3,5,261,258,3,98.8506
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CG-Adaptive,5,4,3,261,261,0,100.0000
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CG-Adaptive,5,5,5,261,261,0,100.0000
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CG-Adaptive,5,6,4,261,261,0,100.0000
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CG-Adaptive,5,7,5,261,259,2,99.2337
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CG-Adaptive,5,8,3,261,258,3,98.8506
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CG-Adaptive,5,9,3,261,258,3,98.8506
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CG-Adaptive,5,10,5,261,222,39,85.0575
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CG-Static,1,1,2,228,187,41,82.0175
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CG-Static,1,2,2,228,187,41,82.0175
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CG-Static,1,3,3,228,187,41,82.0175
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CG-Static,1,4,4,228,228,0,100.0000
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CG-Static,1,5,2,228,201,27,88.1579
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CG-Static,1,6,2,228,187,41,82.0175
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CG-Static,1,7,5,228,202,26,88.5965
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CG-Static,1,8,2,228,228,0,100.0000
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CG-Static,1,9,4,228,228,0,100.0000
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CG-Static,1,10,4,228,187,41,82.0175
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CG-Static,2,1,2,269,269,0,100.0000
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CG-Static,2,2,2,269,269,0,100.0000
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CG-Static,2,3,3,269,267,2,99.2565
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CG-Static,2,4,4,269,269,0,100.0000
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CG-Static,2,5,2,269,267,2,99.2565
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CG-Static,2,6,2,269,269,0,100.0000
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CG-Static,2,7,5,269,269,0,100.0000
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CG-Static,2,8,2,269,269,0,100.0000
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CG-Static,2,9,4,269,269,0,100.0000
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CG-Static,2,10,4,269,269,0,100.0000
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CG-Static,3,1,2,277,277,0,100.0000
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CG-Static,3,2,2,277,277,0,100.0000
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CG-Static,3,3,3,277,277,0,100.0000
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CG-Static,3,4,4,277,277,0,100.0000
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CG-Static,3,5,2,277,277,0,100.0000
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CG-Static,3,6,2,277,277,0,100.0000
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CG-Static,3,7,5,277,277,0,100.0000
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CG-Static,3,8,2,277,277,0,100.0000
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CG-Static,3,9,4,277,277,0,100.0000
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CG-Static,3,10,4,277,277,0,100.0000
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CG-Static,4,1,2,275,275,0,100.0000
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CG-Static,4,2,2,275,275,0,100.0000
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CG-Static,4,3,3,275,275,0,100.0000
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CG-Static,4,4,4,275,275,0,100.0000
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CG-Static,4,5,2,275,275,0,100.0000
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CG-Static,4,6,2,275,275,0,100.0000
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CG-Static,4,7,5,275,275,0,100.0000
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CG-Static,4,8,2,275,275,0,100.0000
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CG-Static,4,9,4,275,275,0,100.0000
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CG-Static,4,10,4,275,275,0,100.0000
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CG-Static,5,1,2,261,258,3,98.8506
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CG-Static,5,2,2,261,258,3,98.8506
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CG-Static,5,3,3,261,258,3,98.8506
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CG-Static,5,4,4,261,261,0,100.0000
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CG-Static,5,5,2,261,259,2,99.2337
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CG-Static,5,6,2,261,258,3,98.8506
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CG-Static,5,7,5,261,258,3,98.8506
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CG-Static,5,8,2,261,261,0,100.0000
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CG-Static,5,9,4,261,261,0,100.0000
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CG-Static,5,10,4,261,258,3,98.8506
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CRS-only,1,0,0,228,0,228,0.0000
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CRS-only,2,0,0,269,0,269,0.0000
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CRS-only,3,0,0,277,0,277,0.0000
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CRS-only,4,0,0,275,0,275,0.0000
XSS,customxss,bwapp,xss_eval,PHP/MySQL,meta-llama/llama-4-maverick,cross_backend,0.5,CRS-only,5,0,0,261,0,261,0.0000
XSS,customxss,customxss,calc,PHP,anthropic/claude-opus-4.7,model_shift,0.1,CG-Adaptive,1,1,2,401,376,25,93.7656
XSS,customxss,customxss,calc,PHP,anthropic/claude-opus-4.7,model_shift,0.1,CG-Adaptive,1,2,3,401,376,25,93.7656
XSS,customxss,customxss,calc,PHP,anthropic/claude-opus-4.7,model_shift,0.1,CG-Adaptive,1,3,3,401,376,25,93.7656
XSS,customxss,customxss,calc,PHP,anthropic/claude-opus-4.7,model_shift,0.1,CG-Adaptive,1,4,4,401,376,25,93.7656
XSS,customxss,customxss,calc,PHP,anthropic/claude-opus-4.7,model_shift,0.1,CG-Adaptive,1,5,4,401,376,25,93.7656
XSS,customxss,customxss,calc,PHP,anthropic/claude-opus-4.7,model_shift,0.1,CG-Adaptive,1,6,3,401,376,25,93.7656
XSS,customxss,customxss,calc,PHP,anthropic/claude-opus-4.7,model_shift,0.1,CG-Adaptive,1,7,4,401,376,25,93.7656
XSS,customxss,customxss,calc,PHP,anthropic/claude-opus-4.7,model_shift,0.1,CG-Adaptive,1,8,3,401,299,102,74.5636
XSS,customxss,customxss,calc,PHP,anthropic/claude-opus-4.7,model_shift,0.1,CG-Adaptive,1,9,6,401,401,0,100.0000
XSS,customxss,customxss,calc,PHP,anthropic/claude-opus-4.7,model_shift,0.1,CG-Adaptive,1,10,3,401,376,25,93.7656
XSS,customxss,customxss,calc,PHP,anthropic/claude-opus-4.7,model_shift,0.1,CG-Adaptive,2,1,2,346,270,76,78.0347
XSS,customxss,customxss,calc,PHP,anthropic/claude-opus-4.7,model_shift,0.1,CG-Adaptive,2,2,3,346,271,75,78.3237
XSS,customxss,customxss,calc,PHP,anthropic/claude-opus-4.7,model_shift,0.1,CG-Adaptive,2,3,3,346,271,75,78.3237
XSS,customxss,customxss,calc,PHP,anthropic/claude-opus-4.7,model_shift,0.1,CG-Adaptive,2,4,4,346,271,75,78.3237
XSS,customxss,customxss,calc,PHP,anthropic/claude-opus-4.7,model_shift,0.1,CG-Adaptive,2,5,4,346,271,75,78.3237
XSS,customxss,customxss,calc,PHP,anthropic/claude-opus-4.7,model_shift,0.1,CG-Adaptive,2,6,3,346,271,75,78.3237
XSS,customxss,customxss,calc,PHP,anthropic/claude-opus-4.7,model_shift,0.1,CG-Adaptive,2,7,4,346,271,75,78.3237
XSS,customxss,customxss,calc,PHP,anthropic/claude-opus-4.7,model_shift,0.1,CG-Adaptive,2,8,3,346,233,113,67.3410
XSS,customxss,customxss,calc,PHP,anthropic/claude-opus-4.7,model_shift,0.1,CG-Adaptive,2,9,6,346,344,2,99.4220
XSS,customxss,customxss,calc,PHP,anthropic/claude-opus-4.7,model_shift,0.1,CG-Adaptive,2,10,3,346,271,75,78.3237
XSS,customxss,customxss,calc,PHP,anthropic/claude-opus-4.7,model_shift,0.1,CG-Adaptive,3,1,2,351,348,3,99.1453
XSS,customxss,customxss,calc,PHP,anthropic/claude-opus-4.7,model_shift,0.1,CG-Adaptive,3,2,3,351,348,3,99.1453
XSS,customxss,customxss,calc,PHP,anthropic/claude-opus-4.7,model_shift,0.1,CG-Adaptive,3,3,3,351,348,3,99.1453
XSS,customxss,customxss,calc,PHP,anthropic/claude-opus-4.7,model_shift,0.1,CG-Adaptive,3,4,4,351,348,3,99.1453
XSS,customxss,customxss,calc,PHP,anthropic/claude-opus-4.7,model_shift,0.1,CG-Adaptive,3,5,4,351,348,3,99.1453
XSS,customxss,customxss,calc,PHP,anthropic/claude-opus-4.7,model_shift,0.1,CG-Adaptive,3,6,3,351,348,3,99.1453
XSS,customxss,customxss,calc,PHP,anthropic/claude-opus-4.7,model_shift,0.1,CG-Adaptive,3,7,4,351,348,3,99.1453
XSS,customxss,customxss,calc,PHP,anthropic/claude-opus-4.7,model_shift,0.1,CG-Adaptive,3,8,3,351,283,68,80.6268
XSS,customxss,customxss,calc,PHP,anthropic/claude-opus-4.7,model_shift,0.1,CG-Adaptive,3,9,6,351,351,0,100.0000
XSS,customxss,customxss,calc,PHP,anthropic/claude-opus-4.7,model_shift,0.1,CG-Adaptive,3,10,3,351,348,3,99.1453
XSS,customxss,customxss,calc,PHP,anthropic/claude-opus-4.7,model_shift,0.1,CG-Adaptive,4,1,2,390,380,10,97.4359
XSS,customxss,customxss,calc,PHP,anthropic/claude-opus-4.7,model_shift,0.1,CG-Adaptive,4,2,3,390,380,10,97.4359
XSS,customxss,customxss,calc,PHP,anthropic/claude-opus-4.7,model_shift,0.1,CG-Adaptive,4,3,3,390,380,10,97.4359
XSS,customxss,customxss,calc,PHP,anthropic/claude-opus-4.7,model_shift,0.1,CG-Adaptive,4,4,4,390,380,10,97.4359
XSS,customxss,customxss,calc,PHP,anthropic/claude-opus-4.7,model_shift,0.1,CG-Adaptive,4,5,4,390,380,10,97.4359
XSS,customxss,customxss,calc,PHP,anthropic/claude-opus-4.7,model_shift,0.1,CG-Adaptive,4,6,3,390,380,10,97.4359
XSS,customxss,customxss,calc,PHP,anthropic/claude-opus-4.7,model_shift,0.1,CG-Adaptive,4,7,4,390,380,10,97.4359
XSS,customxss,customxss,calc,PHP,anthropic/claude-opus-4.7,model_shift,0.1,CG-Adaptive,4,8,3,390,368,22,94.3590
XSS,customxss,customxss,calc,PHP,anthropic/claude-opus-4.7,model_shift,0.1,CG-Adaptive,4,9,6,390,390,0,100.0000
XSS,customxss,customxss,calc,PHP,anthropic/claude-opus-4.7,model_shift,0.1,CG-Adaptive,4,10,3,390,380,10,97.4359
XSS,customxss,customxss,calc,PHP,anthropic/claude-opus-4.7,model_shift,0.1,CG-Adaptive,5,1,2,377,376,1,99.7347
XSS,customxss,customxss,calc,PHP,anthropic/claude-opus-4.7,model_shift,0.1,CG-Adaptive,5,2,3,377,376,1,99.7347
XSS,customxss,customxss,calc,PHP,anthropic/claude-opus-4.7,model_shift,0.1,CG-Adaptive,5,3,3,377,376,1,99.7347
XSS,customxss,customxss,calc,PHP,anthropic/claude-opus-4.7,model_shift,0.1,CG-Adaptive,5,4,4,377,376,1,99.7347
XSS,customxss,customxss,calc,PHP,anthropic/claude-opus-4.7,model_shift,0.1,CG-Adaptive,5,5,4,377,376,1,99.7347
XSS,customxss,customxss,calc,PHP,anthropic/claude-opus-4.7,model_shift,0.1,CG-Adaptive,5,6,3,377,376,1,99.7347
XSS,customxss,customxss,calc,PHP,anthropic/claude-opus-4.7,model_shift,0.1,CG-Adaptive,5,7,4,377,376,1,99.7347
XSS,customxss,customxss,calc,PHP,anthropic/claude-opus-4.7,model_shift,0.1,CG-Adaptive,5,8,3,377,345,32,91.5119
XSS,customxss,customxss,calc,PHP,anthropic/claude-opus-4.7,model_shift,0.1,CG-Adaptive,5,9,6,377,377,0,100.0000
XSS,customxss,customxss,calc,PHP,anthropic/claude-opus-4.7,model_shift,0.1,CG-Adaptive,5,10,3,377,376,1,99.7347
XSS,customxss,customxss,calc,PHP,anthropic/claude-opus-4.7,model_shift,0.1,CG-Static,1,1,5,401,381,20,95.0125
XSS,customxss,customxss,calc,PHP,anthropic/claude-opus-4.7,model_shift,0.1,CG-Static,1,2,4,401,376,25,93.7656
XSS,customxss,customxss,calc,PHP,anthropic/claude-opus-4.7,model_shift,0.1,CG-Static,1,3,3,401,376,25,93.7656
XSS,customxss,customxss,calc,PHP,anthropic/claude-opus-4.7,model_shift,0.1,CG-Static,1,4,3,401,376,25,93.7656
XSS,customxss,customxss,calc,PHP,anthropic/claude-opus-4.7,model_shift,0.1,CG-Static,1,5,3,401,376,25,93.7656
XSS,customxss,customxss,calc,PHP,anthropic/claude-opus-4.7,model_shift,0.1,CG-Static,1,6,4,401,376,25,93.7656
XSS,customxss,customxss,calc,PHP,anthropic/claude-opus-4.7,model_shift,0.1,CG-Static,1,7,2,401,376,25,93.7656
XSS,customxss,customxss,calc,PHP,anthropic/claude-opus-4.7,model_shift,0.1,CG-Static,1,8,6,401,376,25,93.7656
XSS,customxss,customxss,calc,PHP,anthropic/claude-opus-4.7,model_shift,0.1,CG-Static,1,9,2,401,376,25,93.7656
XSS,customxss,customxss,calc,PHP,anthropic/claude-opus-4.7,model_shift,0.1,CG-Static,1,10,4,401,381,20,95.0125
XSS,customxss,customxss,calc,PHP,anthropic/claude-opus-4.7,model_shift,0.1,CG-Static,2,1,5,346,287,59,82.9480
XSS,customxss,customxss,calc,PHP,anthropic/claude-opus-4.7,model_shift,0.1,CG-Static,2,2,4,346,271,75,78.3237
XSS,customxss,customxss,calc,PHP,anthropic/claude-opus-4.7,model_shift,0.1,CG-Static,2,3,3,346,271,75,78.3237
