run_id,experiment,family,strategy,context,seed,epsilon,model,attacker_model,config_version,prompt_version,config_hash,corpus_id,output_dir,start_ts,end_ts,status,code_commit
RQ2_XSS_PP-Static_search_eps0.3_seed8,RQ2,XSS,PP-Static,search,8,0.3,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1f111416529c2fea9c2f5d813c01e4b207055cca8e33bd5ee875a61d6371d1a6,fixed-300 seed8,results/V2/CustomApp_D2-PP/CustomXSS_D2_seed8,2026-08-12 08:20,2026-08-12 18:49,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ2_XSS_PP-Static_search_eps0.3_seed9,RQ2,XSS,PP-Static,search,9,0.3,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1f111416529c2fea9c2f5d813c01e4b207055cca8e33bd5ee875a61d6371d1a6,fixed-300 seed9,results/V2/CustomApp_D2-PP/CustomXSS_D2_seed9,2026-08-12 09:14,2026-08-12 19:25,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ2_XSS_PP-Static_search_eps0.3_seed10,RQ2,XSS,PP-Static,search,10,0.3,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1f111416529c2fea9c2f5d813c01e4b207055cca8e33bd5ee875a61d6371d1a6,fixed-300 seed10,results/V2/CustomApp_D2-PP/CustomXSS_D2_seed10,2026-08-12 10:17,2026-08-12 20:00,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ2_XSS_RG_search_eps0.3_seed1,RQ2,XSS,RG,search,1,0.3,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1f111416529c2fea9c2f5d813c01e4b207055cca8e33bd5ee875a61d6371d1a6,fixed-300 seed1,results/V2/Random-Groups/CustomXSS_D2_eps0.3_seed1,2026-08-31 18:33,2026-08-31 19:04,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ2_XSS_RG_search_eps0.3_seed2,RQ2,XSS,RG,search,2,0.3,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1f111416529c2fea9c2f5d813c01e4b207055cca8e33bd5ee875a61d6371d1a6,fixed-300 seed2,results/V2/Random-Groups/CustomXSS_D2_eps0.3_seed2,2026-08-31 18:36,2026-08-31 18:49,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ2_XSS_RG_search_eps0.3_seed3,RQ2,XSS,RG,search,3,0.3,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1f111416529c2fea9c2f5d813c01e4b207055cca8e33bd5ee875a61d6371d1a6,fixed-300 seed3,results/V2/Random-Groups/CustomXSS_D2_eps0.3_seed3,2026-08-31 18:38,2026-08-31 18:49,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ2_XSS_RG_search_eps0.3_seed4,RQ2,XSS,RG,search,4,0.3,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1f111416529c2fea9c2f5d813c01e4b207055cca8e33bd5ee875a61d6371d1a6,fixed-300 seed4,results/V2/Random-Groups/CustomXSS_D2_eps0.3_seed4,2026-08-31 18:41,2026-08-31 18:50,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ2_XSS_RG_search_eps0.3_seed5,RQ2,XSS,RG,search,5,0.3,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1f111416529c2fea9c2f5d813c01e4b207055cca8e33bd5ee875a61d6371d1a6,fixed-300 seed5,results/V2/Random-Groups/CustomXSS_D2_eps0.3_seed5,2026-08-31 18:41,2026-08-31 18:50,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ2_XSS_RG_search_eps0.3_seed6,RQ2,XSS,RG,search,6,0.3,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1f111416529c2fea9c2f5d813c01e4b207055cca8e33bd5ee875a61d6371d1a6,fixed-300 seed6,results/V2/Random-Groups/CustomXSS_D2_eps0.3_seed6,2026-08-31 18:44,2026-08-31 18:50,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ2_XSS_RG_search_eps0.3_seed7,RQ2,XSS,RG,search,7,0.3,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1f111416529c2fea9c2f5d813c01e4b207055cca8e33bd5ee875a61d6371d1a6,fixed-300 seed7,results/V2/Random-Groups/CustomXSS_D2_eps0.3_seed7,2026-08-31 18:46,2026-08-31 18:51,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ2_XSS_RG_search_eps0.3_seed8,RQ2,XSS,RG,search,8,0.3,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1f111416529c2fea9c2f5d813c01e4b207055cca8e33bd5ee875a61d6371d1a6,fixed-300 seed8,results/V2/Random-Groups/CustomXSS_D2_eps0.3_seed8,2026-08-31 18:47,2026-08-31 18:51,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ2_XSS_RG_search_eps0.3_seed9,RQ2,XSS,RG,search,9,0.3,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1f111416529c2fea9c2f5d813c01e4b207055cca8e33bd5ee875a61d6371d1a6,fixed-300 seed9,results/V2/Random-Groups/CustomXSS_D2_eps0.3_seed9,2026-08-31 18:51,2026-08-31 19:04,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ2_XSS_RG_search_eps0.3_seed10,RQ2,XSS,RG,search,10,0.3,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1f111416529c2fea9c2f5d813c01e4b207055cca8e33bd5ee875a61d6371d1a6,fixed-300 seed10,results/V2/Random-Groups/CustomXSS_D2_eps0.3_seed10,2026-08-31 18:49,2026-08-31 18:52,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ2_XSS_CG-Static_search_eps0.3_seed1,RQ2,XSS,CG-Static,search,1,0.3,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1f111416529c2fea9c2f5d813c01e4b207055cca8e33bd5ee875a61d6371d1a6,fixed-300 seed1,results/V2/CustomApp_D2/CustomXSS_D2_eps0.3_seed1,2026-08-07 10:14,2026-08-07 10:44,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ2_XSS_CG-Static_search_eps0.3_seed2,RQ2,XSS,CG-Static,search,2,0.3,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1f111416529c2fea9c2f5d813c01e4b207055cca8e33bd5ee875a61d6371d1a6,fixed-300 seed2,results/V2/CustomApp_D2/CustomXSS_D2_eps0.3_seed2,2026-08-07 10:19,2026-08-07 10:44,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ2_XSS_CG-Static_search_eps0.3_seed3,RQ2,XSS,CG-Static,search,3,0.3,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1f111416529c2fea9c2f5d813c01e4b207055cca8e33bd5ee875a61d6371d1a6,fixed-300 seed3,results/V2/CustomApp_D2/CustomXSS_D2_eps0.3_seed3,2026-08-07 10:23,2026-08-07 10:45,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ2_XSS_CG-Static_search_eps0.3_seed4,RQ2,XSS,CG-Static,search,4,0.3,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1f111416529c2fea9c2f5d813c01e4b207055cca8e33bd5ee875a61d6371d1a6,fixed-300 seed4,results/V2/CustomApp_D2/CustomXSS_D2_eps0.3_seed4,2026-08-07 10:26,2026-08-07 10:46,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ2_XSS_CG-Static_search_eps0.3_seed5,RQ2,XSS,CG-Static,search,5,0.3,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1f111416529c2fea9c2f5d813c01e4b207055cca8e33bd5ee875a61d6371d1a6,fixed-300 seed5,results/V2/CustomApp_D2/CustomXSS_D2_eps0.3_seed5,2026-08-07 10:27,2026-08-07 10:46,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ2_XSS_CG-Static_search_eps0.3_seed6,RQ2,XSS,CG-Static,search,6,0.3,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1f111416529c2fea9c2f5d813c01e4b207055cca8e33bd5ee875a61d6371d1a6,fixed-300 seed6,results/V2/CustomApp_D2/CustomXSS_D2_eps0.3_seed6,2026-08-07 10:31,2026-08-07 10:47,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ2_XSS_CG-Static_search_eps0.3_seed7,RQ2,XSS,CG-Static,search,7,0.3,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1f111416529c2fea9c2f5d813c01e4b207055cca8e33bd5ee875a61d6371d1a6,fixed-300 seed7,results/V2/CustomApp_D2/CustomXSS_D2_eps0.3_seed7,2026-08-07 10:35,2026-08-07 10:47,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ2_XSS_CG-Static_search_eps0.3_seed8,RQ2,XSS,CG-Static,search,8,0.3,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1f111416529c2fea9c2f5d813c01e4b207055cca8e33bd5ee875a61d6371d1a6,fixed-300 seed8,results/V2/CustomApp_D2/CustomXSS_D2_eps0.3_seed8,2026-08-07 10:35,2026-08-07 10:48,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ2_XSS_CG-Static_search_eps0.3_seed9,RQ2,XSS,CG-Static,search,9,0.3,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1f111416529c2fea9c2f5d813c01e4b207055cca8e33bd5ee875a61d6371d1a6,fixed-300 seed9,results/V2/CustomApp_D2/CustomXSS_D2_eps0.3_seed9,2026-08-07 10:39,2026-08-07 10:48,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ2_XSS_CG-Static_search_eps0.3_seed10,RQ2,XSS,CG-Static,search,10,0.3,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1f111416529c2fea9c2f5d813c01e4b207055cca8e33bd5ee875a61d6371d1a6,fixed-300 seed10,results/V2/CustomApp_D2/CustomXSS_D2_eps0.3_seed10,2026-08-07 10:43,2026-08-07 10:49,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ2_XSS_CG-Static_search_eps0.1_seed1,RQ2,XSS,CG-Static,search,1,0.1,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1f111416529c2fea9c2f5d813c01e4b207055cca8e33bd5ee875a61d6371d1a6,fixed-300 seed1,results/V2/CustomApp_D2/CustomXSS_D2_eps0.1_seed1,2026-08-07 00:11,2026-08-07 00:56,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ2_XSS_CG-Static_search_eps0.1_seed2,RQ2,XSS,CG-Static,search,2,0.1,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1f111416529c2fea9c2f5d813c01e4b207055cca8e33bd5ee875a61d6371d1a6,fixed-300 seed2,results/V2/CustomApp_D2/CustomXSS_D2_eps0.1_seed2,2026-08-07 00:15,2026-08-07 10:06,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ2_XSS_CG-Static_search_eps0.1_seed3,RQ2,XSS,CG-Static,search,3,0.1,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1f111416529c2fea9c2f5d813c01e4b207055cca8e33bd5ee875a61d6371d1a6,fixed-300 seed3,results/V2/CustomApp_D2/CustomXSS_D2_eps0.1_seed3,2026-08-07 00:43,2026-08-07 00:57,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ2_XSS_CG-Static_search_eps0.1_seed4,RQ2,XSS,CG-Static,search,4,0.1,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1f111416529c2fea9c2f5d813c01e4b207055cca8e33bd5ee875a61d6371d1a6,fixed-300 seed4,results/V2/CustomApp_D2/CustomXSS_D2_eps0.1_seed4,2026-08-07 00:46,2026-08-07 00:57,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ2_XSS_CG-Static_search_eps0.1_seed5,RQ2,XSS,CG-Static,search,5,0.1,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1f111416529c2fea9c2f5d813c01e4b207055cca8e33bd5ee875a61d6371d1a6,fixed-300 seed5,results/V2/CustomApp_D2/CustomXSS_D2_eps0.1_seed5,2026-08-07 00:46,2026-08-07 00:58,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ2_XSS_CG-Static_search_eps0.1_seed6,RQ2,XSS,CG-Static,search,6,0.1,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1f111416529c2fea9c2f5d813c01e4b207055cca8e33bd5ee875a61d6371d1a6,fixed-300 seed6,results/V2/CustomApp_D2/CustomXSS_D2_eps0.1_seed6,2026-08-07 00:49,2026-08-07 10:06,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ2_XSS_CG-Static_search_eps0.1_seed7,RQ2,XSS,CG-Static,search,7,0.1,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1f111416529c2fea9c2f5d813c01e4b207055cca8e33bd5ee875a61d6371d1a6,fixed-300 seed7,results/V2/CustomApp_D2/CustomXSS_D2_eps0.1_seed7,2026-08-07 00:52,2026-08-07 00:58,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ2_XSS_CG-Static_search_eps0.1_seed8,RQ2,XSS,CG-Static,search,8,0.1,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1f111416529c2fea9c2f5d813c01e4b207055cca8e33bd5ee875a61d6371d1a6,fixed-300 seed8,results/V2/CustomApp_D2/CustomXSS_D2_eps0.1_seed8,2026-08-07 00:52,2026-08-07 00:59,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ2_XSS_CG-Static_search_eps0.1_seed9,RQ2,XSS,CG-Static,search,9,0.1,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1f111416529c2fea9c2f5d813c01e4b207055cca8e33bd5ee875a61d6371d1a6,fixed-300 seed9,results/V2/CustomApp_D2/CustomXSS_D2_eps0.1_seed9,2026-08-07 00:54,2026-08-07 00:59,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ2_XSS_CG-Static_search_eps0.1_seed10,RQ2,XSS,CG-Static,search,10,0.1,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1f111416529c2fea9c2f5d813c01e4b207055cca8e33bd5ee875a61d6371d1a6,fixed-300 seed10,results/V2/CustomApp_D2/CustomXSS_D2_eps0.1_seed10,2026-08-07 00:56,2026-08-07 00:59,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ2_XSS_CG-Static_search_eps0.2_seed1,RQ2,XSS,CG-Static,search,1,0.2,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1f111416529c2fea9c2f5d813c01e4b207055cca8e33bd5ee875a61d6371d1a6,fixed-300 seed1,results/V2/CustomApp_D2/CustomXSS_D2_eps0.2_seed1,2026-08-07 01:30,2026-08-07 01:53,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ2_XSS_CG-Static_search_eps0.2_seed2,RQ2,XSS,CG-Static,search,2,0.2,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1f111416529c2fea9c2f5d813c01e4b207055cca8e33bd5ee875a61d6371d1a6,fixed-300 seed2,results/V2/CustomApp_D2/CustomXSS_D2_eps0.2_seed2,2026-08-07 01:32,2026-08-07 01:53,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ2_XSS_CG-Static_search_eps0.2_seed3,RQ2,XSS,CG-Static,search,3,0.2,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1f111416529c2fea9c2f5d813c01e4b207055cca8e33bd5ee875a61d6371d1a6,fixed-300 seed3,results/V2/CustomApp_D2/CustomXSS_D2_eps0.2_seed3,2026-08-07 01:35,2026-08-07 01:54,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ2_XSS_CG-Static_search_eps0.2_seed4,RQ2,XSS,CG-Static,search,4,0.2,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1f111416529c2fea9c2f5d813c01e4b207055cca8e33bd5ee875a61d6371d1a6,fixed-300 seed4,results/V2/CustomApp_D2/CustomXSS_D2_eps0.2_seed4,2026-08-07 01:38,2026-08-07 01:55,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ2_XSS_CG-Static_search_eps0.2_seed5,RQ2,XSS,CG-Static,search,5,0.2,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1f111416529c2fea9c2f5d813c01e4b207055cca8e33bd5ee875a61d6371d1a6,fixed-300 seed5,results/V2/CustomApp_D2/CustomXSS_D2_eps0.2_seed5,2026-08-07 01:39,2026-08-07 01:55,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ2_XSS_CG-Static_search_eps0.2_seed6,RQ2,XSS,CG-Static,search,6,0.2,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1f111416529c2fea9c2f5d813c01e4b207055cca8e33bd5ee875a61d6371d1a6,fixed-300 seed6,results/V2/CustomApp_D2/CustomXSS_D2_eps0.2_seed6,2026-08-07 01:43,2026-08-07 01:56,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ2_XSS_CG-Static_search_eps0.2_seed7,RQ2,XSS,CG-Static,search,7,0.2,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1f111416529c2fea9c2f5d813c01e4b207055cca8e33bd5ee875a61d6371d1a6,fixed-300 seed7,results/V2/CustomApp_D2/CustomXSS_D2_eps0.2_seed7,2026-08-07 01:46,2026-08-07 01:56,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ2_XSS_CG-Static_search_eps0.2_seed8,RQ2,XSS,CG-Static,search,8,0.2,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1f111416529c2fea9c2f5d813c01e4b207055cca8e33bd5ee875a61d6371d1a6,fixed-300 seed8,results/V2/CustomApp_D2/CustomXSS_D2_eps0.2_seed8,2026-08-07 01:46,2026-08-07 01:57,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ2_XSS_CG-Static_search_eps0.2_seed9,RQ2,XSS,CG-Static,search,9,0.2,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1f111416529c2fea9c2f5d813c01e4b207055cca8e33bd5ee875a61d6371d1a6,fixed-300 seed9,results/V2/CustomApp_D2/CustomXSS_D2_eps0.2_seed9,2026-08-07 01:49,2026-08-07 01:57,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ2_XSS_CG-Static_search_eps0.2_seed10,RQ2,XSS,CG-Static,search,10,0.2,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1f111416529c2fea9c2f5d813c01e4b207055cca8e33bd5ee875a61d6371d1a6,fixed-300 seed10,results/V2/CustomApp_D2/CustomXSS_D2_eps0.2_seed10,2026-08-07 01:52,2026-08-07 01:58,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ2_XSS_CG-Static_search_eps0.4_seed1,RQ2,XSS,CG-Static,search,1,0.4,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1f111416529c2fea9c2f5d813c01e4b207055cca8e33bd5ee875a61d6371d1a6,fixed-300 seed1,results/V2/CustomApp_D2/CustomXSS_D2_eps0.4_seed1,2026-08-07 11:24,2026-08-07 11:51,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ2_XSS_CG-Static_search_eps0.4_seed2,RQ2,XSS,CG-Static,search,2,0.4,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1f111416529c2fea9c2f5d813c01e4b207055cca8e33bd5ee875a61d6371d1a6,fixed-300 seed2,results/V2/CustomApp_D2/CustomXSS_D2_eps0.4_seed2,2026-08-07 11:28,2026-08-07 11:51,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ2_XSS_CG-Static_search_eps0.4_seed3,RQ2,XSS,CG-Static,search,3,0.4,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1f111416529c2fea9c2f5d813c01e4b207055cca8e33bd5ee875a61d6371d1a6,fixed-300 seed3,results/V2/CustomApp_D2/CustomXSS_D2_eps0.4_seed3,2026-08-07 11:32,2026-08-07 11:52,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ2_XSS_CG-Static_search_eps0.4_seed4,RQ2,XSS,CG-Static,search,4,0.4,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1f111416529c2fea9c2f5d813c01e4b207055cca8e33bd5ee875a61d6371d1a6,fixed-300 seed4,results/V2/CustomApp_D2/CustomXSS_D2_eps0.4_seed4,2026-08-07 11:36,2026-08-07 11:52,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ2_XSS_CG-Static_search_eps0.4_seed5,RQ2,XSS,CG-Static,search,5,0.4,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1f111416529c2fea9c2f5d813c01e4b207055cca8e33bd5ee875a61d6371d1a6,fixed-300 seed5,results/V2/CustomApp_D2/CustomXSS_D2_eps0.4_seed5,2026-08-07 11:36,2026-08-07 11:53,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ2_XSS_CG-Static_search_eps0.4_seed6,RQ2,XSS,CG-Static,search,6,0.4,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1f111416529c2fea9c2f5d813c01e4b207055cca8e33bd5ee875a61d6371d1a6,fixed-300 seed6,results/V2/CustomApp_D2/CustomXSS_D2_eps0.4_seed6,2026-08-07 11:41,2026-08-07 11:53,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ2_XSS_CG-Static_search_eps0.4_seed7,RQ2,XSS,CG-Static,search,7,0.4,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1f111416529c2fea9c2f5d813c01e4b207055cca8e33bd5ee875a61d6371d1a6,fixed-300 seed7,results/V2/CustomApp_D2/CustomXSS_D2_eps0.4_seed7,2026-08-07 11:45,2026-08-07 11:54,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ2_XSS_CG-Static_search_eps0.4_seed8,RQ2,XSS,CG-Static,search,8,0.4,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1f111416529c2fea9c2f5d813c01e4b207055cca8e33bd5ee875a61d6371d1a6,fixed-300 seed8,results/V2/CustomApp_D2/CustomXSS_D2_eps0.4_seed8,2026-08-07 11:45,2026-08-07 11:54,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ2_XSS_CG-Static_search_eps0.4_seed9,RQ2,XSS,CG-Static,search,9,0.4,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1f111416529c2fea9c2f5d813c01e4b207055cca8e33bd5ee875a61d6371d1a6,fixed-300 seed9,results/V2/CustomApp_D2/CustomXSS_D2_eps0.4_seed9,2026-08-07 11:49,2026-08-07 11:55,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ2_XSS_CG-Static_search_eps0.4_seed10,RQ2,XSS,CG-Static,search,10,0.4,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1f111416529c2fea9c2f5d813c01e4b207055cca8e33bd5ee875a61d6371d1a6,fixed-300 seed10,results/V2/CustomApp_D2/CustomXSS_D2_eps0.4_seed10,2026-08-07 11:55,2026-08-07 13:38,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ2_XSS_CG-Static_search_eps0.5_seed1,RQ2,XSS,CG-Static,search,1,0.5,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1f111416529c2fea9c2f5d813c01e4b207055cca8e33bd5ee875a61d6371d1a6,fixed-300 seed1,results/V2/CustomApp_D2/CustomXSS_D2_eps0.5_seed1,2026-08-07 12:40,2026-08-07 13:11,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ2_XSS_CG-Static_search_eps0.5_seed2,RQ2,XSS,CG-Static,search,2,0.5,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1f111416529c2fea9c2f5d813c01e4b207055cca8e33bd5ee875a61d6371d1a6,fixed-300 seed2,results/V2/CustomApp_D2/CustomXSS_D2_eps0.5_seed2,2026-08-07 12:44,2026-08-07 13:11,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ2_XSS_CG-Static_search_eps0.5_seed3,RQ2,XSS,CG-Static,search,3,0.5,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1f111416529c2fea9c2f5d813c01e4b207055cca8e33bd5ee875a61d6371d1a6,fixed-300 seed3,results/V2/CustomApp_D2/CustomXSS_D2_eps0.5_seed3,2026-08-07 12:48,2026-08-07 13:12,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ2_XSS_CG-Static_search_eps0.5_seed4,RQ2,XSS,CG-Static,search,4,0.5,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1f111416529c2fea9c2f5d813c01e4b207055cca8e33bd5ee875a61d6371d1a6,fixed-300 seed4,results/V2/CustomApp_D2/CustomXSS_D2_eps0.5_seed4,2026-08-07 12:53,2026-08-07 13:12,complete,n/a (code not under version control at run time; artifact release tag is the reference)
RQ2_XSS_CG-Static_search_eps0.5_seed5,RQ2,XSS,CG-Static,search,5,0.5,openai/gpt-4.1-mini,openai/gpt-4.1-mini,v2,v2,1f111416529c2fea9c2f5d813c01e4b207055cca8e33bd5ee875a61d6371d1a6,fixed-300 seed5,results/V2/CustomApp_D2/CustomXSS_D2_eps0.5_seed5,2026-08-07 12:53,2026-08-07 13:13,complete,n/a (code not under version control at run time; artifact release tag is the reference)
